time,V(OUT)
1.699999999999999987e-05,9.346075074754747747e-02
1.709999999999999891e-05,9.503142780911047471e-02
1.719999999999999795e-05,9.332829149270538416e-02
1.730000000000000038e-05,9.370781815968028117e-02
1.739999999999999942e-05,9.354639326734039140e-02
1.749999999999999847e-05,9.622079343761573422e-02
1.760000000000000090e-05,1.007225227786234523e-01
1.769999999999999994e-05,1.023939297403118343e-01
1.779999999999999898e-05,9.986314956995025194e-02
1.789999999999999803e-05,1.006045737200967488e-01
1.800000000000000046e-05,1.012532894019168711e-01
1.809999999999999950e-05,1.014315411532848710e-01
1.819999999999999854e-05,1.012880775694700308e-01
1.829999999999999758e-05,1.014630914057283728e-01
1.840000000000000001e-05,1.008734724332059074e-01
1.849999999999999906e-05,1.028500716127469655e-01
1.859999999999999810e-05,1.005620778422708084e-01
1.870000000000000053e-05,1.023069553679031435e-01
1.879999999999999957e-05,1.022401212860068742e-01
1.889999999999999862e-05,1.084271617368835205e-01
1.899999999999999766e-05,1.090080059276084673e-01
1.910000000000000009e-05,1.093725146400378601e-01
1.919999999999999913e-05,1.110504163490383805e-01
1.929999999999999817e-05,1.090058255663712561e-01
1.940000000000000060e-05,1.129986294505540417e-01
1.949999999999999965e-05,1.101428764165750390e-01
1.959999999999999869e-05,1.097184994461778418e-01
1.969999999999999773e-05,1.102592129583679359e-01
1.980000000000000016e-05,1.076564193765097294e-01
1.989999999999999921e-05,1.105468770897618802e-01
1.999999999999999825e-05,1.080521839700048781e-01
2.010000000000000068e-05,1.180571593152905108e-01
2.019999999999999972e-05,1.165949707038869132e-01
2.029999999999999876e-05,1.163882324784436123e-01
2.039999999999999781e-05,1.189600096437735816e-01
2.050000000000000024e-05,1.170878434633815246e-01
2.059999999999999928e-05,1.156564435310394601e-01
2.069999999999999832e-05,1.181622860373228168e-01
2.079999999999999736e-05,1.159668473212968343e-01
2.089999999999999980e-05,1.185482480851241943e-01
2.099999999999999884e-05,1.171712921469870855e-01
2.109999999999999788e-05,1.159136722299094480e-01
2.120000000000000031e-05,1.180088337322718062e-01
2.129999999999999935e-05,1.177086909545291549e-01
2.139999999999999840e-05,1.228766382808525598e-01
2.149999999999999744e-05,1.249365841762575396e-01
2.159999999999999987e-05,1.252988555526568792e-01
2.169999999999999891e-05,1.252405279594628329e-01
2.179999999999999795e-05,1.248152658096736284e-01
2.190000000000000039e-05,1.257449814484381534e-01
2.199999999999999943e-05,1.255689412169890828e-01
2.209999999999999847e-05,1.250311449208549863e-01
2.219999999999999751e-05,1.247636401028339309e-01
2.229999999999999994e-05,1.251481173227102506e-01
2.239999999999999899e-05,1.243963014206115048e-01
2.249999999999999803e-05,1.239774987338723294e-01
2.260000000000000046e-05,1.316886981678514756e-01
2.269999999999999950e-05,1.327124873691887808e-01
2.279999999999999854e-05,1.319547665220960897e-01
2.289999999999999759e-05,1.326536998162758108e-01
2.300000000000000002e-05,1.341425953104929958e-01
2.309999999999999906e-05,1.326054355331300894e-01
2.319999999999999810e-05,1.329506682727354117e-01
2.330000000000000053e-05,1.325837907563875706e-01
2.339999999999999958e-05,1.341190067726052149e-01
2.349999999999999862e-05,1.344702919690990151e-01
2.359999999999999766e-05,1.323429698252249209e-01
2.370000000000000009e-05,1.335402988456845519e-01
2.379999999999999913e-05,1.349036475167958438e-01
2.389999999999999818e-05,1.394643648126958069e-01
2.400000000000000061e-05,1.416053244697249025e-01
2.409999999999999965e-05,1.388842791768703233e-01
2.419999999999999869e-05,1.406546244311456806e-01
2.429999999999999774e-05,1.404849185788891730e-01
2.440000000000000017e-05,1.389179859525213612e-01
2.449999999999999921e-05,1.417142294816704506e-01
2.459999999999999825e-05,1.407726354555568216e-01
2.469999999999999729e-05,1.396977485561031185e-01
2.479999999999999972e-05,1.409535810966932590e-01
2.489999999999999877e-05,1.415288346395454089e-01
2.499999999999999781e-05,1.388562208764961003e-01
2.510000000000000024e-05,1.452891884962158042e-01
2.519999999999999928e-05,1.483955108034563652e-01
2.529999999999999833e-05,1.476692123013869373e-01
2.539999999999999737e-05,1.497759873062635139e-01
2.549999999999999980e-05,1.480670809371907315e-01
2.559999999999999884e-05,1.487469375938561544e-01
2.569999999999999788e-05,1.482505212237962278e-01
2.580000000000000031e-05,1.468915459526607681e-01
2.589999999999999936e-05,1.484680175867679752e-01
2.599999999999999840e-05,1.471113070306852288e-01
2.609999999999999744e-05,1.470623741857067512e-01
2.619999999999999987e-05,1.473399217905225767e-01
2.629999999999999892e-05,1.472521741270292617e-01
2.639999999999999796e-05,1.560395391553302535e-01
2.650000000000000039e-05,1.558580077255004304e-01
2.659999999999999943e-05,1.565341413247576252e-01
2.669999999999999847e-05,1.546758146696081415e-01
2.679999999999999752e-05,1.559983067835296333e-01
2.689999999999999995e-05,1.557686664570643864e-01
2.699999999999999899e-05,1.564514023653942321e-01
2.709999999999999803e-05,1.564993599918730049e-01
2.719999999999999708e-05,1.564062807126871124e-01
2.729999999999999951e-05,1.552597288164581646e-01
2.739999999999999855e-05,1.562746905499809713e-01
2.749999999999999759e-05,1.557367973719807619e-01
2.760000000000000002e-05,1.653767002835840882e-01
2.769999999999999906e-05,1.641728178251133097e-01
2.779999999999999811e-05,1.641418793714699564e-01
2.789999999999999715e-05,1.627816044334903511e-01
2.799999999999999958e-05,1.634720977860045221e-01
2.809999999999999862e-05,1.643212946519920503e-01
2.819999999999999767e-05,1.639837701683193594e-01
2.830000000000000010e-05,1.639729789269463445e-01
2.839999999999999914e-05,1.623087971714071154e-01
2.849999999999999818e-05,1.632484256316969196e-01
2.859999999999999722e-05,1.637875785549592067e-01
2.869999999999999965e-05,1.652641823228093443e-01
2.879999999999999870e-05,1.621714235194539055e-01
2.889999999999999774e-05,1.708309155959879255e-01
2.900000000000000017e-05,1.699767873962026721e-01
2.909999999999999921e-05,1.722004083899545679e-01
2.919999999999999826e-05,1.730611572063921744e-01
2.929999999999999730e-05,1.722355198922087827e-01
2.939999999999999973e-05,1.724522189009439210e-01
2.949999999999999877e-05,1.708429645824308674e-01
2.959999999999999781e-05,1.722444310809105039e-01
2.970000000000000024e-05,1.711025327175577093e-01
2.979999999999999929e-05,1.719347478230199566e-01
2.989999999999999833e-05,1.723774224986876491e-01
2.999999999999999737e-05,1.715830722215510029e-01
3.009999999999999980e-05,1.726951646384314587e-01
3.019999999999999885e-05,1.795239079549353911e-01
3.029999999999999789e-05,1.799611262853002547e-01
3.040000000000000032e-05,1.815784720326402701e-01
3.049999999999999936e-05,1.801849883321329504e-01
3.059999999999999840e-05,1.789381143003830332e-01
3.070000000000000083e-05,1.792070241691438304e-01
3.079999999999999649e-05,1.805605992900237988e-01
3.089999999999999892e-05,1.807302062978664581e-01
3.100000000000000135e-05,1.796510433752893654e-01
3.109999999999999700e-05,1.781604189935095950e-01
3.119999999999999944e-05,1.787372464917451609e-01
3.130000000000000187e-05,1.798682450559384027e-01
3.139999999999999752e-05,1.880803782393632440e-01
3.149999999999999995e-05,1.885047710177682467e-01
3.159999999999999561e-05,1.854678088462882179e-01
3.169999999999999804e-05,1.883714698776051966e-01
3.180000000000000047e-05,1.889270074593114024e-01
3.189999999999999612e-05,1.851064416228279941e-01
3.199999999999999855e-05,1.874946898107881510e-01
3.210000000000000098e-05,1.882577765304111195e-01
3.219999999999999664e-05,1.860885760298283675e-01
3.229999999999999907e-05,1.870005900726944559e-01
3.240000000000000150e-05,1.880602078202281147e-01
3.249999999999999715e-05,1.869772732244166513e-01
3.259999999999999958e-05,1.871363696268999177e-01
3.269999999999999524e-05,1.955333071139872814e-01
3.279999999999999767e-05,1.941427006856160931e-01
3.290000000000000010e-05,1.942456058078527448e-01
3.299999999999999575e-05,1.957808975846593302e-01
3.309999999999999818e-05,1.962614411070621179e-01
3.320000000000000062e-05,1.957110205117045809e-01
3.329999999999999627e-05,1.966737353033989888e-01
3.339999999999999870e-05,1.957321775957150400e-01
3.350000000000000113e-05,1.971595321542773949e-01
3.359999999999999679e-05,1.953782895631709926e-01
3.369999999999999922e-05,1.955651944231324157e-01
3.380000000000000165e-05,1.957157027665834548e-01
3.389999999999999730e-05,1.946844660938510940e-01
3.399999999999999973e-05,2.023489317668244192e-01
3.409999999999999539e-05,2.022249155338986248e-01
3.419999999999999782e-05,2.025692691229505626e-01
3.430000000000000025e-05,2.051957534993469612e-01
3.439999999999999590e-05,2.049464794310848492e-01
3.449999999999999833e-05,2.027970719959058254e-01
3.460000000000000076e-05,2.027044675918846239e-01
3.469999999999999642e-05,2.009781463083891162e-01
3.479999999999999885e-05,2.021307393789918694e-01
3.490000000000000128e-05,2.023156631475560296e-01
3.499999999999999693e-05,2.026853156870588035e-01
3.509999999999999936e-05,2.025553179772956458e-01
3.520000000000000180e-05,2.111522588461971217e-01
3.529999999999999745e-05,2.117124488111667424e-01
3.539999999999999988e-05,2.102097035566199146e-01
3.549999999999999553e-05,2.123744261152010482e-01
3.559999999999999797e-05,2.112831669065120543e-01
3.570000000000000040e-05,2.118257801314707978e-01
3.579999999999999605e-05,2.104979531355438693e-01
3.589999999999999848e-05,2.114839601695103211e-01
3.600000000000000091e-05,2.113910104353823316e-01
3.609999999999999657e-05,2.124050852998504157e-01
3.619999999999999900e-05,2.115901929368354528e-01
3.630000000000000143e-05,2.117912085210762463e-01
3.639999999999999708e-05,2.104084889389463420e-01
3.649999999999999951e-05,2.199459230893545947e-01
3.659999999999999517e-05,2.174738458405446606e-01
3.669999999999999760e-05,2.181769601004981962e-01
3.680000000000000003e-05,2.190313011981837032e-01
3.689999999999999568e-05,2.175972937041339428e-01
3.699999999999999811e-05,2.178268207485734298e-01
3.710000000000000054e-05,2.178273205592566042e-01
3.719999999999999620e-05,2.191286643241742160e-01
3.729999999999999863e-05,2.185910462101677831e-01
3.740000000000000106e-05,2.197137320971113972e-01
3.749999999999999671e-05,2.206305903293255821e-01
3.759999999999999915e-05,2.190204373080374689e-01
3.770000000000000158e-05,2.182385219674813914e-01
3.779999999999999723e-05,2.269308330890497660e-01
3.789999999999999966e-05,2.256667949293335307e-01
3.799999999999999532e-05,2.264988357252768481e-01
3.809999999999999775e-05,2.290247517761518636e-01
3.820000000000000018e-05,2.263594037583659402e-01
3.829999999999999583e-05,2.268651507965424308e-01
3.839999999999999826e-05,2.264009740023731065e-01
3.850000000000000069e-05,2.261529177098509369e-01
3.859999999999999635e-05,2.270434020615192949e-01
3.869999999999999878e-05,2.252915908164700165e-01
3.880000000000000121e-05,2.263963129068834734e-01
3.889999999999999686e-05,2.252050522721641135e-01
3.899999999999999929e-05,2.281069739537900098e-01
3.909999999999999495e-05,2.353622072628679118e-01
3.919999999999999738e-05,2.336068283795633416e-01
3.929999999999999981e-05,2.325191682689788930e-01
3.939999999999999546e-05,2.348653687708936733e-01
3.949999999999999789e-05,2.343312829791817653e-01
3.960000000000000033e-05,2.366187700911319969e-01
3.969999999999999598e-05,2.357767348622835102e-01
3.979999999999999841e-05,2.350101489818161027e-01
3.990000000000000084e-05,2.338467614897770108e-01
3.999999999999999650e-05,2.341134055006371395e-01
4.009999999999999893e-05,2.346771088772734992e-01
4.020000000000000136e-05,2.347300329326525992e-01
4.029999999999999701e-05,2.414798329649925634e-01
4.039999999999999944e-05,2.408234394045168369e-01
4.049999999999999510e-05,2.441157269931450713e-01
4.059999999999999753e-05,2.422213586425037424e-01
4.069999999999999996e-05,2.426116894924340017e-01
4.079999999999999561e-05,2.413300648716470431e-01
4.089999999999999804e-05,2.435536972911752640e-01
4.100000000000000047e-05,2.432275796659193190e-01
4.109999999999999613e-05,2.422479760070188060e-01
4.119999999999999856e-05,2.423976128225883986e-01
4.130000000000000099e-05,2.424724836605288425e-01
4.139999999999999664e-05,2.422856840514740207e-01
4.149999999999999907e-05,2.427454055592012383e-01
4.159999999999999473e-05,2.503765860247930686e-01
4.169999999999999716e-05,2.498240973282746524e-01
4.179999999999999959e-05,2.488314214275689218e-01
4.189999999999999525e-05,2.499746610322894635e-01
4.199999999999999768e-05,2.507502594985004385e-01
4.210000000000000011e-05,2.506721582177804386e-01
4.219999999999999576e-05,2.513124141768067754e-01
4.229999999999999819e-05,2.514182339318301040e-01
4.240000000000000062e-05,2.507016243947865486e-01
4.249999999999999628e-05,2.501874424057456414e-01
4.259999999999999871e-05,2.503435035523004504e-01
4.270000000000000114e-05,2.494256272243054740e-01
4.279999999999999679e-05,2.507992769260568577e-01
4.289999999999999922e-05,2.591361745809317441e-01
4.299999999999999488e-05,2.588541276925501178e-01
4.309999999999999731e-05,2.583688604150770063e-01
4.319999999999999974e-05,2.575718460617705263e-01
4.329999999999999539e-05,2.574565279741948265e-01
4.339999999999999782e-05,2.576527151615710665e-01
4.350000000000000026e-05,2.570823327893159149e-01
4.359999999999999591e-05,2.580871743674471031e-01
4.369999999999999834e-05,2.550159885580582930e-01
4.380000000000000077e-05,2.572737111257596410e-01
4.389999999999999643e-05,2.578806452598927379e-01
4.399999999999999886e-05,2.603141568790274252e-01
4.410000000000000129e-05,2.578169263718387283e-01
4.419999999999999694e-05,2.656662760001535784e-01
4.429999999999999937e-05,2.647914701070158139e-01
4.439999999999999503e-05,2.673445360973667473e-01
4.449999999999999746e-05,2.648116100578147836e-01
4.459999999999999989e-05,2.676577985256891057e-01
4.469999999999999554e-05,2.648850577017819452e-01
4.479999999999999797e-05,2.665666307635727872e-01
4.490000000000000040e-05,2.655683024702955586e-01
4.499999999999999606e-05,2.650626225361327193e-01
4.509999999999999849e-05,2.666345897978251167e-01
4.520000000000000092e-05,2.669534998893163813e-01
4.529999999999999657e-05,2.654394706072294996e-01
4.539999999999999900e-05,2.656008146590638219e-01
4.549999999999999466e-05,2.730248919212350245e-01
4.559999999999999709e-05,2.736615558249792524e-01
4.569999999999999952e-05,2.723428377078084828e-01
4.579999999999999517e-05,2.707441156179469788e-01
4.589999999999999761e-05,2.715672718362774907e-01
4.600000000000000004e-05,2.732164381861387215e-01
4.609999999999999569e-05,2.723676177963475498e-01
4.619999999999999812e-05,2.733199104253551948e-01
4.630000000000000055e-05,2.729250196527395200e-01
4.639999999999999621e-05,2.727311309477725154e-01
4.649999999999999864e-05,2.727886556191332912e-01
4.660000000000000107e-05,2.744047035110762645e-01
4.669999999999999672e-05,2.736727798458455929e-01
4.679999999999999915e-05,2.828149495531117052e-01
4.689999999999999481e-05,2.813532603372989604e-01
4.699999999999999724e-05,2.793400494663839662e-01
4.709999999999999967e-05,2.802061984526382221e-01
4.719999999999999532e-05,2.813651272397550973e-01
4.729999999999999775e-05,2.814919782182906949e-01
4.740000000000000018e-05,2.806640102468295206e-01
4.749999999999999584e-05,2.804542607225710138e-01
4.759999999999999827e-05,2.806420258864327777e-01
4.770000000000000070e-05,2.811055416691576325e-01
4.779999999999999635e-05,2.812009868933036949e-01
4.789999999999999879e-05,2.801521236717964825e-01
4.800000000000000122e-05,2.814962537931939290e-01
4.809999999999999687e-05,2.892995277182481284e-01
4.819999999999999930e-05,2.889525512849021038e-01
4.829999999999999496e-05,2.883715083293379999e-01
4.839999999999999739e-05,2.897340724817457080e-01
4.849999999999999982e-05,2.903861211338457093e-01
4.859999999999999547e-05,2.886142614768424930e-01
4.869999999999999790e-05,2.884340048729355788e-01
4.880000000000000033e-05,2.895284179884286546e-01
4.889999999999999599e-05,2.878919154873350039e-01
4.899999999999999842e-05,2.877859359831376751e-01
4.910000000000000085e-05,2.884136578009036667e-01
4.919999999999999650e-05,2.893719837400570705e-01
4.929999999999999893e-05,2.881820578028153057e-01
4.939999999999999459e-05,2.968562472248028605e-01
4.949999999999999702e-05,2.948656652562103297e-01
4.959999999999999945e-05,2.974917923428332944e-01
4.969999999999999510e-05,2.983154562079561312e-01
4.979999999999999753e-05,2.959651299442651040e-01
4.989999999999999997e-05,2.973191030068609297e-01
4.999999999999999562e-05,2.966669434129281524e-01
5.009999999999999805e-05,2.969811681930060732e-01
5.020000000000000048e-05,2.966291073525650912e-01
5.029999999999999614e-05,2.965714956188010842e-01
5.039999999999999857e-05,2.960418651105427568e-01
5.050000000000000100e-05,2.957821278046349200e-01
5.059999999999999665e-05,2.979743882225009410e-01
5.069999999999999908e-05,3.030084413820975930e-01
5.079999999999999474e-05,3.046688151201918937e-01
5.089999999999999717e-05,3.046233805802823769e-01
5.099999999999999960e-05,3.046405745159032064e-01
5.109999999999999525e-05,3.053523668169614846e-01
5.119999999999999768e-05,3.043167615573679208e-01
5.130000000000000011e-05,3.053405012644426764e-01
5.139999999999999577e-05,3.066733775517042626e-01
5.149999999999999820e-05,3.045352882921762427e-01
5.160000000000000063e-05,3.026555213007536826e-01
5.169999999999999628e-05,3.045449535757376869e-01
5.179999999999999871e-05,3.044467471022311855e-01
5.189999999999999437e-05,3.050895168560509019e-01
5.199999999999999680e-05,3.105059309281824609e-01
5.209999999999999923e-05,3.128244972763468135e-01
5.219999999999999488e-05,3.120785746220127166e-01
5.229999999999999732e-05,3.133027359624182551e-01
5.239999999999999975e-05,3.119815448563482696e-01
5.249999999999999540e-05,3.133679851442046638e-01
5.259999999999999783e-05,3.109892718147688750e-01
5.270000000000000026e-05,3.125177831150903196e-01
5.279999999999999592e-05,3.115281693167888943e-01
5.289999999999999835e-05,3.120118874032475342e-01
5.300000000000000078e-05,3.152200865982888733e-01
5.309999999999999643e-05,3.115504304366402688e-01
5.319999999999999886e-05,3.121274046071127461e-01
5.329999999999999452e-05,3.191687584977007108e-01
5.339999999999999695e-05,3.200055045682030919e-01
5.349999999999999938e-05,3.201625391484677619e-01
5.359999999999999503e-05,3.195779276570657190e-01
5.369999999999999746e-05,3.218888656864358211e-01
5.379999999999999989e-05,3.214676690765791989e-01
5.389999999999999555e-05,3.193656915991294754e-01
5.399999999999999798e-05,3.211292078582916321e-01
5.410000000000000041e-05,3.198324108907780738e-01
5.419999999999999607e-05,3.190831887642412434e-01
5.429999999999999850e-05,3.195946455129075603e-01
5.439999999999999415e-05,3.190565344880329501e-01
5.449999999999999658e-05,3.212536880325416733e-01
5.459999999999999901e-05,3.272486063613593843e-01
5.469999999999999467e-05,3.294131330472634955e-01
5.479999999999999710e-05,3.282658725062942984e-01
5.489999999999999953e-05,3.277214246388235330e-01
5.499999999999999518e-05,3.276229026470923733e-01
5.509999999999999761e-05,3.298776424507803839e-01
5.520000000000000004e-05,3.281353065912939182e-01
5.529999999999999570e-05,3.276206627953711092e-01
5.539999999999999813e-05,3.289784418133290256e-01
5.550000000000000056e-05,3.287105480352014442e-01
5.559999999999999621e-05,3.271369074297417745e-01
5.569999999999999864e-05,3.281302463107605427e-01
5.579999999999999430e-05,3.263163077755745767e-01
5.589999999999999673e-05,3.359040486342402820e-01
5.599999999999999916e-05,3.362517044226636109e-01
5.609999999999999481e-05,3.363853650260746342e-01
5.619999999999999725e-05,3.349380294333551555e-01
5.629999999999999968e-05,3.351989495719520096e-01
5.639999999999999533e-05,3.361848943712129056e-01
5.649999999999999776e-05,3.371879827273130958e-01
5.660000000000000019e-05,3.360295645739696524e-01
5.669999999999999585e-05,3.353793927717529377e-01
5.679999999999999828e-05,3.369077238083432180e-01
5.690000000000000071e-05,3.360665907156991095e-01
5.699999999999999636e-05,3.361162344311366401e-01
5.709999999999999879e-05,3.367352140792891912e-01
5.719999999999999445e-05,3.436536970337959462e-01
5.729999999999999688e-05,3.428165743171052160e-01
5.739999999999999931e-05,3.435954148983055845e-01
5.749999999999999496e-05,3.448621373074430285e-01
5.759999999999999739e-05,3.456426735122072880e-01
5.769999999999999982e-05,3.425312628541071214e-01
5.779999999999999548e-05,3.453872501518489013e-01
5.789999999999999791e-05,3.433830958357286800e-01
5.800000000000000034e-05,3.437704578123869092e-01
5.809999999999999599e-05,3.454498694486231036e-01
