time,V(OUT)
6.900000000000000005e-06,3.211595569942165440e+00
6.999999999999999895e-06,3.209048377613225700e+00
7.099999999999999785e-06,3.209692359621398872e+00
7.199999999999999674e-06,3.225526929060102521e+00
7.299999999999999564e-06,3.222240242686809530e+00
7.399999999999999453e-06,3.224514524827010398e+00
7.499999999999999343e-06,3.235605442628346484e+00
7.600000000000000080e-06,3.236170003245439908e+00
7.699999999999999122e-06,3.235651812884116740e+00
7.799999999999999859e-06,3.236818652439449995e+00
7.899999999999998901e-06,3.247409202580719967e+00
7.999999999999999638e-06,3.246961427215470763e+00
8.100000000000000375e-06,3.247479635714434210e+00
8.199999999999999417e-06,3.248587065564485954e+00
8.300000000000000154e-06,3.248106271821673996e+00
8.399999999999999196e-06,3.262393537314706826e+00
8.499999999999999933e-06,3.263285222549732190e+00
8.599999999999998976e-06,3.259864367494147430e+00
8.699999999999999712e-06,3.260227201812579079e+00
8.800000000000000449e-06,3.259173765872530826e+00
8.899999999999999491e-06,3.264373684486138405e+00
9.000000000000000228e-06,3.261785129248682580e+00
9.099999999999999271e-06,3.274938453480077172e+00
9.200000000000000007e-06,3.272208437422453375e+00
9.299999999999999050e-06,3.274216995016489218e+00
9.399999999999999786e-06,3.274982621976619157e+00
9.499999999999998829e-06,3.273839613464198273e+00
9.599999999999999566e-06,3.275832308437239160e+00
9.700000000000000302e-06,3.277686496688463791e+00
9.799999999999999345e-06,3.272798155759358618e+00
9.900000000000000081e-06,3.272685619131034507e+00
9.999999999999999124e-06,3.272902115901706654e+00
1.009999999999999986e-05,3.289518673740024823e+00
1.019999999999999890e-05,3.288672907975544568e+00
1.029999999999999964e-05,3.286906083273309687e+00
1.039999999999999868e-05,3.287164214496601122e+00
1.049999999999999942e-05,3.285884559560705132e+00
1.060000000000000016e-05,3.288444415736614612e+00
1.069999999999999920e-05,3.286539522263837387e+00
1.079999999999999993e-05,3.286719260190817504e+00
1.089999999999999898e-05,3.288022559657294064e+00
1.099999999999999971e-05,3.286827382592875324e+00
1.109999999999999876e-05,3.286756926009753332e+00
1.119999999999999949e-05,3.287125237808293576e+00
1.130000000000000023e-05,3.288302408120689524e+00
1.139999999999999927e-05,3.289579114613225830e+00
1.150000000000000001e-05,3.287987604348369342e+00
1.159999999999999905e-05,3.288314346335436511e+00
1.169999999999999979e-05,3.286809593906848459e+00
1.179999999999999883e-05,3.286047678205247013e+00
1.189999999999999957e-05,3.288090354348352840e+00
1.200000000000000030e-05,3.287366236236900718e+00
1.209999999999999935e-05,3.284975432026875364e+00
1.220000000000000008e-05,3.299507895564861570e+00
1.229999999999999913e-05,3.299875654464777597e+00
1.239999999999999986e-05,3.299234313199457258e+00
1.249999999999999890e-05,3.302222603391812950e+00
1.259999999999999964e-05,3.300719758555353156e+00
1.269999999999999868e-05,3.302059762376832630e+00
1.279999999999999942e-05,3.300395137892477848e+00
1.290000000000000016e-05,3.300122081754637282e+00
1.299999999999999920e-05,3.298595103273584517e+00
1.309999999999999994e-05,3.300017894299794641e+00
1.319999999999999898e-05,3.300019580888513104e+00
1.329999999999999972e-05,3.297949329173948563e+00
1.339999999999999876e-05,3.299190708795344040e+00
1.349999999999999949e-05,3.299515076102225386e+00
1.359999999999999854e-05,3.300620219316083404e+00
1.369999999999999927e-05,3.300692025167978549e+00
1.380000000000000001e-05,3.299128022277051819e+00
1.389999999999999905e-05,3.300703304403812766e+00
1.399999999999999979e-05,3.299726881605977269e+00
1.409999999999999883e-05,3.295695569962717286e+00
1.419999999999999957e-05,3.299272946952072516e+00
1.429999999999999861e-05,3.301618482960213541e+00
1.439999999999999935e-05,3.297477291365058516e+00
1.450000000000000009e-05,3.300169036800623346e+00
1.459999999999999913e-05,3.302377891821277611e+00
1.469999999999999986e-05,3.298859080570484270e+00
1.479999999999999891e-05,3.300003223620641357e+00
1.489999999999999964e-05,3.298043975614157741e+00
1.499999999999999869e-05,3.302440846712495048e+00
1.509999999999999942e-05,3.299875001059505042e+00
1.520000000000000016e-05,3.300069940264190649e+00
1.529999999999999920e-05,3.302031450698258208e+00
1.539999999999999824e-05,3.300992217591967925e+00
1.550000000000000068e-05,3.298686556901254896e+00
1.559999999999999972e-05,3.299029083113868666e+00
1.569999999999999876e-05,3.300742396956784841e+00
1.579999999999999780e-05,3.299063818417405258e+00
1.590000000000000023e-05,3.296824135031819036e+00
1.599999999999999928e-05,3.299920138802041158e+00
1.609999999999999832e-05,3.297779681008312647e+00
1.620000000000000075e-05,3.302424422630345191e+00
1.629999999999999979e-05,3.300265181456644381e+00
1.639999999999999883e-05,3.298642237414884271e+00
1.649999999999999788e-05,3.298952051378006178e+00
1.660000000000000031e-05,3.297165903618188842e+00
1.669999999999999935e-05,3.298350807169828869e+00
1.679999999999999839e-05,3.301524484803810999e+00
1.690000000000000082e-05,3.303347679218238575e+00
1.699999999999999987e-05,3.301089594769798463e+00
1.709999999999999891e-05,3.299861936192068246e+00
1.719999999999999795e-05,3.299352060936518782e+00
1.730000000000000038e-05,3.298565256279635260e+00
1.739999999999999942e-05,3.303089648849009574e+00
1.749999999999999847e-05,3.299716876947203392e+00
1.760000000000000090e-05,3.303173444745093779e+00
1.769999999999999994e-05,3.302090279264414896e+00
1.779999999999999898e-05,3.297388805352980512e+00
1.789999999999999803e-05,3.299001071406360897e+00
1.800000000000000046e-05,3.298996432313739291e+00
1.809999999999999950e-05,3.299880230453841268e+00
1.819999999999999854e-05,3.299909528620329269e+00
1.829999999999999758e-05,3.304494358643097041e+00
1.840000000000000001e-05,3.298384158188287785e+00
1.849999999999999906e-05,3.300343454903496454e+00
1.859999999999999810e-05,3.300924761613701630e+00
1.870000000000000053e-05,3.299997641993296149e+00
1.879999999999999957e-05,3.300165270866671996e+00
1.889999999999999862e-05,3.298432786658540117e+00
1.899999999999999766e-05,3.300159729291904043e+00
1.910000000000000009e-05,3.300767098494261198e+00
1.919999999999999913e-05,3.300491400876406356e+00
1.929999999999999817e-05,3.300855301355868132e+00
1.940000000000000060e-05,3.302118911850953964e+00
1.949999999999999965e-05,3.301405449812871318e+00
1.959999999999999869e-05,3.300106941920245784e+00
1.969999999999999773e-05,3.298242362472175060e+00
1.980000000000000016e-05,3.299099992087933142e+00
1.989999999999999921e-05,3.299670553272123552e+00
1.999999999999999825e-05,3.300378518747011825e+00
2.010000000000000068e-05,3.299282500857750655e+00
2.019999999999999972e-05,3.298596400201223133e+00
2.029999999999999876e-05,3.298217701966319471e+00
2.039999999999999781e-05,3.297523233361416395e+00
2.050000000000000024e-05,3.299647573944338053e+00
2.059999999999999928e-05,3.297795501836894516e+00
2.069999999999999832e-05,3.298499211473763904e+00
2.079999999999999736e-05,3.299409147190733194e+00
2.089999999999999980e-05,3.297996124035912580e+00
2.099999999999999884e-05,3.300569628282747914e+00
2.109999999999999788e-05,3.301110334595408258e+00
2.120000000000000031e-05,3.299175859470336647e+00
2.129999999999999935e-05,3.299344459038584976e+00
2.139999999999999840e-05,3.300806144655208385e+00
2.149999999999999744e-05,3.298929007354147735e+00
2.159999999999999987e-05,3.298825899132603823e+00
2.169999999999999891e-05,3.301794747717279321e+00
2.179999999999999795e-05,3.301326281608068847e+00
2.190000000000000039e-05,3.300902325003515880e+00
2.199999999999999943e-05,3.301388466932090981e+00
2.209999999999999847e-05,3.297034081911948800e+00
2.219999999999999751e-05,3.302030753320189582e+00
2.229999999999999994e-05,3.300588093174875226e+00
2.239999999999999899e-05,3.301516172076008448e+00
2.249999999999999803e-05,3.300580742668674183e+00
2.260000000000000046e-05,3.300073387237020039e+00
2.269999999999999950e-05,3.299587036181456767e+00
2.279999999999999854e-05,3.300550716565329168e+00
2.289999999999999759e-05,3.299532378136643018e+00
2.300000000000000002e-05,3.301301814150097602e+00
2.309999999999999906e-05,3.297620315033171323e+00
2.319999999999999810e-05,3.299187636207308483e+00
2.330000000000000053e-05,3.303067234872714586e+00
2.339999999999999958e-05,3.299060879304641425e+00
2.349999999999999862e-05,3.299641974415404633e+00
2.359999999999999766e-05,3.298676128599974611e+00
2.370000000000000009e-05,3.300503768509328584e+00
2.379999999999999913e-05,3.298895602664786431e+00
2.389999999999999818e-05,3.299721583597789110e+00
2.400000000000000061e-05,3.301273299804052375e+00
2.409999999999999965e-05,3.298951854871777556e+00
2.419999999999999869e-05,3.301182916678897517e+00
2.429999999999999774e-05,3.301233343973340340e+00
2.440000000000000017e-05,3.301582434142078970e+00
2.449999999999999921e-05,3.300210811492376717e+00
2.459999999999999825e-05,3.304861888615465038e+00
2.469999999999999729e-05,3.301581800544812761e+00
2.479999999999999972e-05,3.300487316436610197e+00
2.489999999999999877e-05,3.298686113378877405e+00
2.499999999999999781e-05,3.299854411311188507e+00
2.510000000000000024e-05,3.302139490465350047e+00
2.519999999999999928e-05,3.302564301923439416e+00
2.529999999999999833e-05,3.302217493650660085e+00
2.539999999999999737e-05,3.301177788460094131e+00
2.549999999999999980e-05,3.298116509690556253e+00
2.559999999999999884e-05,3.300730742726738498e+00
2.569999999999999788e-05,3.298137896432920435e+00
2.580000000000000031e-05,3.297768793209928884e+00
2.589999999999999936e-05,3.300358738026865524e+00
2.599999999999999840e-05,3.300784799170904282e+00
2.609999999999999744e-05,3.301355065647721077e+00
2.619999999999999987e-05,3.300745704360578792e+00
2.629999999999999892e-05,3.300797378978614027e+00
2.639999999999999796e-05,3.298523021122511167e+00
2.650000000000000039e-05,3.299842534972972974e+00
2.659999999999999943e-05,3.297739324821548301e+00
2.669999999999999847e-05,3.296994946305899621e+00
2.679999999999999752e-05,3.301110964064764453e+00
2.689999999999999995e-05,3.298870313409313582e+00
2.699999999999999899e-05,3.301308747753214590e+00
2.709999999999999803e-05,3.301662521366819814e+00
2.719999999999999708e-05,3.299071024013064957e+00
2.729999999999999951e-05,3.300885466641832799e+00
2.739999999999999855e-05,3.299008264907079546e+00
2.749999999999999759e-05,3.297231181688059731e+00
2.760000000000000002e-05,3.300184964106663621e+00
2.769999999999999906e-05,3.299293689180426092e+00
2.779999999999999811e-05,3.299339866484118922e+00
2.789999999999999715e-05,3.302963014676767894e+00
2.799999999999999958e-05,3.297711214525900658e+00
2.809999999999999862e-05,3.300574306703056848e+00
2.819999999999999767e-05,3.298507789144282665e+00
2.830000000000000010e-05,3.301362392113900590e+00
2.839999999999999914e-05,3.300447646854262285e+00
2.849999999999999818e-05,3.300569016523770660e+00
2.859999999999999722e-05,3.298582665573596362e+00
2.869999999999999965e-05,3.298851618130067553e+00
2.879999999999999870e-05,3.301390875761018862e+00
2.889999999999999774e-05,3.302656196582591352e+00
2.900000000000000017e-05,3.300720461725835886e+00
2.909999999999999921e-05,3.298653868918842491e+00
2.919999999999999826e-05,3.300508407783692810e+00
2.929999999999999730e-05,3.303641208066506074e+00
2.939999999999999973e-05,3.300153634216078213e+00
2.949999999999999877e-05,3.302192761289090228e+00
2.959999999999999781e-05,3.298889505951241752e+00
2.970000000000000024e-05,3.299936870922545396e+00
2.979999999999999929e-05,3.300929347809188119e+00
2.989999999999999833e-05,3.300595992462393991e+00
2.999999999999999737e-05,3.298850416979833167e+00
3.009999999999999980e-05,3.298785723814304127e+00
3.019999999999999885e-05,3.301482426604653853e+00
3.029999999999999789e-05,3.301787326218974972e+00
3.040000000000000032e-05,3.302268215337182511e+00
3.049999999999999936e-05,3.302705895724879159e+00
3.059999999999999840e-05,3.300201929154483516e+00
3.070000000000000083e-05,3.299533201133652227e+00
3.079999999999999649e-05,3.302026486408167649e+00
3.089999999999999892e-05,3.301069603922777151e+00
3.100000000000000135e-05,3.298526317111998285e+00
3.109999999999999700e-05,3.298449546501721397e+00
3.119999999999999944e-05,3.300737895302034097e+00
3.130000000000000187e-05,3.299734088007773902e+00
3.139999999999999752e-05,3.299960355067888873e+00
3.149999999999999995e-05,3.301608800047064918e+00
3.159999999999999561e-05,3.301138555717477274e+00
3.169999999999999804e-05,3.301994809872627279e+00
3.180000000000000047e-05,3.297102695840439690e+00
3.189999999999999612e-05,3.300380096875831448e+00
3.199999999999999855e-05,3.301042032783595648e+00
3.210000000000000098e-05,3.297710121214968204e+00
3.219999999999999664e-05,3.299017656538034693e+00
3.229999999999999907e-05,3.298739272256506538e+00
3.240000000000000150e-05,3.300032547256589677e+00
3.249999999999999715e-05,3.302441780953040862e+00
3.259999999999999958e-05,3.303033884106997053e+00
3.269999999999999524e-05,3.298778568670389877e+00
3.279999999999999767e-05,3.300789835875740152e+00
3.290000000000000010e-05,3.300838196778213440e+00
3.299999999999999575e-05,3.300581438657272049e+00
3.309999999999999818e-05,3.300598469452108663e+00
3.320000000000000062e-05,3.300455613753676687e+00
3.329999999999999627e-05,3.302531355181209438e+00
3.339999999999999870e-05,3.301653699771551764e+00
3.350000000000000113e-05,3.298409769153602511e+00
3.359999999999999679e-05,3.301193581621320483e+00
3.369999999999999922e-05,3.301338560061767069e+00
3.380000000000000165e-05,3.300472450930727497e+00
3.389999999999999730e-05,3.301697136555753698e+00
3.399999999999999973e-05,3.300282111051448197e+00
3.409999999999999539e-05,3.300300701581614149e+00
3.419999999999999782e-05,3.300181860817015256e+00
3.430000000000000025e-05,3.296972633871300129e+00
3.439999999999999590e-05,3.299879402409140905e+00
3.449999999999999833e-05,3.298997624138317875e+00
3.460000000000000076e-05,3.298220328032710924e+00
3.469999999999999642e-05,3.302151027427109309e+00
3.479999999999999885e-05,3.300756311277801558e+00
3.490000000000000128e-05,3.299955253378583198e+00
3.499999999999999693e-05,3.299152794973346126e+00
3.509999999999999936e-05,3.300444254376942776e+00
3.520000000000000180e-05,3.301487154139976177e+00
3.529999999999999745e-05,3.298759551234679233e+00
3.539999999999999988e-05,3.299992757441585045e+00
3.549999999999999553e-05,3.301302099748276486e+00
3.559999999999999797e-05,3.297095998306373676e+00
3.570000000000000040e-05,3.299913645356391534e+00
3.579999999999999605e-05,3.299356062944178714e+00
3.589999999999999848e-05,3.299799255213367477e+00
3.600000000000000091e-05,3.299247557165442046e+00
3.609999999999999657e-05,3.300206436907810570e+00
3.619999999999999900e-05,3.302885440830634067e+00
3.630000000000000143e-05,3.299514116289107069e+00
3.639999999999999708e-05,3.300437566513640952e+00
3.649999999999999951e-05,3.302992119627613299e+00
3.659999999999999517e-05,3.299174976632440970e+00
3.669999999999999760e-05,3.302722013023393188e+00
3.680000000000000003e-05,3.300007984509940595e+00
3.689999999999999568e-05,3.302672844338797375e+00
3.699999999999999811e-05,3.301125301687419356e+00
3.710000000000000054e-05,3.300460662543873269e+00
3.719999999999999620e-05,3.299901553977170110e+00
3.729999999999999863e-05,3.299063937840180927e+00
3.740000000000000106e-05,3.300113687324946365e+00
3.749999999999999671e-05,3.301346042188529673e+00
3.759999999999999915e-05,3.299980332853504894e+00
3.770000000000000158e-05,3.299525065792407119e+00
3.779999999999999723e-05,3.299623826198732957e+00
3.789999999999999966e-05,3.301488714920374434e+00
3.799999999999999532e-05,3.301837742182649471e+00
3.809999999999999775e-05,3.298999274229347467e+00
3.820000000000000018e-05,3.298997118213828461e+00
3.829999999999999583e-05,3.300569038379500331e+00
3.839999999999999826e-05,3.302291298097135730e+00
3.850000000000000069e-05,3.301718985462468670e+00
3.859999999999999635e-05,3.298122221681730082e+00
3.869999999999999878e-05,3.299603886045011869e+00
3.880000000000000121e-05,3.298604094667965558e+00
3.889999999999999686e-05,3.299598731217126879e+00
3.899999999999999929e-05,3.302406614994052969e+00
3.909999999999999495e-05,3.297866099026825371e+00
3.919999999999999738e-05,3.297571702060079435e+00
3.929999999999999981e-05,3.298757168769849368e+00
3.939999999999999546e-05,3.300430965903863978e+00
3.949999999999999789e-05,3.300931132230961129e+00
3.960000000000000033e-05,3.300656172652292053e+00
3.969999999999999598e-05,3.301763528104846301e+00
3.979999999999999841e-05,3.297355371608648777e+00
3.990000000000000084e-05,3.301782504807538210e+00
3.999999999999999650e-05,3.299531857019930570e+00
4.009999999999999893e-05,3.301097241464707288e+00
4.020000000000000136e-05,3.298014861859854818e+00
4.029999999999999701e-05,3.300007435045513304e+00
4.039999999999999944e-05,3.300354406155883158e+00
4.049999999999999510e-05,3.301733626556247359e+00
4.059999999999999753e-05,3.297622118066088071e+00
4.069999999999999996e-05,3.300046128822802238e+00
4.079999999999999561e-05,3.298372147063286519e+00
4.089999999999999804e-05,3.300758244066312130e+00
4.100000000000000047e-05,3.301165824804683790e+00
4.109999999999999613e-05,3.301930755363761794e+00
4.119999999999999856e-05,3.299197455818537073e+00
4.130000000000000099e-05,3.301390839728532978e+00
4.139999999999999664e-05,3.302041352381215322e+00
4.149999999999999907e-05,3.297535129545216659e+00
4.159999999999999473e-05,3.300918517380147410e+00
4.169999999999999716e-05,3.301437766880670033e+00
4.179999999999999959e-05,3.299611910420418681e+00
4.189999999999999525e-05,3.298183839633712200e+00
4.199999999999999768e-05,3.301414433634164425e+00
4.210000000000000011e-05,3.298200736758662988e+00
4.219999999999999576e-05,3.299732472848233567e+00
4.229999999999999819e-05,3.299939813913294717e+00
4.240000000000000062e-05,3.301073307077555974e+00
4.249999999999999628e-05,3.299060052660731213e+00
4.259999999999999871e-05,3.298973124466757945e+00
4.270000000000000114e-05,3.300148373218144471e+00
4.279999999999999679e-05,3.301509585716429385e+00
4.289999999999999922e-05,3.303431175000979714e+00
4.299999999999999488e-05,3.297738778200331566e+00
4.309999999999999731e-05,3.300473013026679503e+00
4.319999999999999974e-05,3.298370197460648523e+00
4.329999999999999539e-05,3.301528216864809906e+00
4.339999999999999782e-05,3.298592183179036130e+00
4.350000000000000026e-05,3.298988027672726364e+00
4.359999999999999591e-05,3.299116093711403686e+00
4.369999999999999834e-05,3.299885701591920295e+00
4.380000000000000077e-05,3.300484796395287912e+00
4.389999999999999643e-05,3.300725552090412407e+00
4.399999999999999886e-05,3.299991348680725523e+00
4.410000000000000129e-05,3.298005163466338985e+00
4.419999999999999694e-05,3.301091679225465203e+00
4.429999999999999937e-05,3.299920562004505342e+00
4.439999999999999503e-05,3.301742602185021802e+00
4.449999999999999746e-05,3.298938391830779970e+00
4.459999999999999989e-05,3.297596587908973476e+00
4.469999999999999554e-05,3.299948960995975344e+00
4.479999999999999797e-05,3.301943929032426173e+00
4.490000000000000040e-05,3.300241413204923813e+00
4.499999999999999606e-05,3.299700495301240544e+00
4.509999999999999849e-05,3.298694479473513574e+00
4.520000000000000092e-05,3.302636649700021021e+00
4.529999999999999657e-05,3.298455596107672694e+00
4.539999999999999900e-05,3.298911908613557653e+00
4.549999999999999466e-05,3.300855051294125708e+00
4.559999999999999709e-05,3.297215968965169441e+00
4.569999999999999952e-05,3.301911885998071838e+00
4.579999999999999517e-05,3.300936289671325685e+00
4.589999999999999761e-05,3.301348846607716325e+00
4.600000000000000004e-05,3.300837175517924216e+00
4.609999999999999569e-05,3.299758314723815200e+00
4.619999999999999812e-05,3.298405276934766484e+00
4.630000000000000055e-05,3.299789886838162545e+00
4.639999999999999621e-05,3.298537145532370651e+00
4.649999999999999864e-05,3.300729232965114335e+00
4.660000000000000107e-05,3.301210169745822043e+00
4.669999999999999672e-05,3.302215212946796985e+00
4.679999999999999915e-05,3.300557651460829245e+00
4.689999999999999481e-05,3.301386863034892816e+00
4.699999999999999724e-05,3.299554282894154422e+00
4.709999999999999967e-05,3.299282584292987597e+00
4.719999999999999532e-05,3.300710507836225105e+00
4.729999999999999775e-05,3.299420290690924240e+00
4.740000000000000018e-05,3.300403778683241196e+00
4.749999999999999584e-05,3.298408211715996519e+00
4.759999999999999827e-05,3.298677558476285299e+00
4.770000000000000070e-05,3.300953113951527129e+00
4.779999999999999635e-05,3.301330035113108963e+00
4.789999999999999879e-05,3.298521515746549948e+00
4.800000000000000122e-05,3.301005921465759663e+00
4.809999999999999687e-05,3.299200896490447121e+00
4.819999999999999930e-05,3.300024757764300265e+00
4.829999999999999496e-05,3.302125416623685972e+00
4.839999999999999739e-05,3.301211230851034184e+00
4.849999999999999982e-05,3.301193807982033324e+00
4.859999999999999547e-05,3.302863185537685098e+00
4.869999999999999790e-05,3.298944180988425234e+00
4.880000000000000033e-05,3.298521187537510890e+00
4.889999999999999599e-05,3.298916816594656964e+00
4.899999999999999842e-05,3.299618248419889710e+00
4.910000000000000085e-05,3.296468174078562186e+00
4.919999999999999650e-05,3.299688857644954787e+00
4.929999999999999893e-05,3.299183143902157500e+00
4.939999999999999459e-05,3.301175639651096727e+00
4.949999999999999702e-05,3.300528629068514963e+00
4.959999999999999945e-05,3.299098955058345606e+00
4.969999999999999510e-05,3.300884941268044326e+00
4.979999999999999753e-05,3.301084894589735530e+00
4.989999999999999997e-05,3.298847181315312849e+00
4.999999999999999562e-05,3.299260463616926042e+00
5.009999999999999805e-05,3.296661955219352791e+00
5.020000000000000048e-05,3.298364010038445926e+00
5.029999999999999614e-05,3.298886295659364531e+00
5.039999999999999857e-05,3.300111249264908952e+00
5.050000000000000100e-05,3.298581925980959895e+00
5.059999999999999665e-05,3.299229822019426273e+00
5.069999999999999908e-05,3.298162003977625822e+00
5.079999999999999474e-05,3.300256670847796947e+00
5.089999999999999717e-05,3.300638571891877149e+00
5.099999999999999960e-05,3.300603548022629674e+00
5.109999999999999525e-05,3.300018541697857799e+00
5.119999999999999768e-05,3.297688390505247646e+00
5.130000000000000011e-05,3.299070069504160596e+00
5.139999999999999577e-05,3.299389039991522221e+00
5.149999999999999820e-05,3.299395057030618972e+00
5.160000000000000063e-05,3.300112471826984528e+00
5.169999999999999628e-05,3.302138312058556568e+00
5.179999999999999871e-05,3.301218144319026937e+00
5.189999999999999437e-05,3.298518723330226887e+00
5.199999999999999680e-05,3.301017604312944886e+00
5.209999999999999923e-05,3.300960453551498475e+00
5.219999999999999488e-05,3.298790898790572523e+00
5.229999999999999732e-05,3.301273298883952823e+00
5.239999999999999975e-05,3.299759435046081713e+00
5.249999999999999540e-05,3.297885069764978194e+00
5.259999999999999783e-05,3.300682804086955358e+00
5.270000000000000026e-05,3.300325442735421611e+00
5.279999999999999592e-05,3.299658483556221267e+00
5.289999999999999835e-05,3.299943820372524872e+00
5.300000000000000078e-05,3.298921371781667222e+00
5.309999999999999643e-05,3.300915195755695475e+00
5.319999999999999886e-05,3.299934824048236237e+00
5.329999999999999452e-05,3.300249673265922112e+00
5.339999999999999695e-05,3.300535712886643047e+00
5.349999999999999938e-05,3.298268121578360468e+00
5.359999999999999503e-05,3.298658575467176668e+00
5.369999999999999746e-05,3.296685083310575415e+00
5.379999999999999989e-05,3.300847113387735288e+00
5.389999999999999555e-05,3.298181684964379468e+00
5.399999999999999798e-05,3.300198854564843298e+00
5.410000000000000041e-05,3.300556482337408948e+00
5.419999999999999607e-05,3.300903529258338409e+00
5.429999999999999850e-05,3.298193974629245684e+00
5.439999999999999415e-05,3.299902257572788766e+00
5.449999999999999658e-05,3.302505420631181465e+00
5.459999999999999901e-05,3.302571472019976362e+00
5.469999999999999467e-05,3.301480984641040450e+00
5.479999999999999710e-05,3.300506239708227874e+00
5.489999999999999953e-05,3.298492340416731672e+00
5.499999999999999518e-05,3.301077932438086560e+00
5.509999999999999761e-05,3.299762968156879417e+00
5.520000000000000004e-05,3.300840792412909064e+00
5.529999999999999570e-05,3.299050734817721597e+00
5.539999999999999813e-05,3.299740600330740126e+00
5.550000000000000056e-05,3.300246221040114669e+00
5.559999999999999621e-05,3.300369417137240635e+00
5.569999999999999864e-05,3.300740584071690353e+00
5.579999999999999430e-05,3.299131207523212428e+00
5.589999999999999673e-05,3.297985073321834548e+00
5.599999999999999916e-05,3.302437177559849335e+00
5.609999999999999481e-05,3.303733881253534843e+00
5.619999999999999725e-05,3.300671131066803543e+00
5.629999999999999968e-05,3.298014011857904659e+00
5.639999999999999533e-05,3.298840207324735374e+00
5.649999999999999776e-05,3.300763676353576148e+00
5.660000000000000019e-05,3.302011673417521553e+00
5.669999999999999585e-05,3.298180664048186994e+00
5.679999999999999828e-05,3.299813500768726371e+00
5.690000000000000071e-05,3.300293898096665846e+00
5.699999999999999636e-05,3.301296867676928759e+00
5.709999999999999879e-05,3.299484598358399356e+00
5.719999999999999445e-05,3.297654277963017133e+00
5.729999999999999688e-05,3.300931796339179325e+00
5.739999999999999931e-05,3.301687193947756782e+00
5.749999999999999496e-05,3.299876112807381912e+00
5.759999999999999739e-05,3.300607860136959282e+00
5.769999999999999982e-05,3.299288263155859102e+00
5.779999999999999548e-05,3.298731340807910861e+00
5.789999999999999791e-05,3.301539638520820663e+00
5.800000000000000034e-05,3.300581243771721685e+00
5.809999999999999599e-05,3.300735552899102476e+00
