time,V(OUT)
1.079999999999999993e-05,7.072421501797462873e-02
1.089999999999999898e-05,6.990069158238014502e-02
1.099999999999999971e-05,7.036956654757668683e-02
1.109999999999999876e-05,6.973691122995624714e-02
1.119999999999999949e-05,7.007679583641113208e-02
1.130000000000000023e-05,6.931431137338091297e-02
1.139999999999999927e-05,7.149290214523959519e-02
1.150000000000000001e-05,6.899198051394934972e-02
1.159999999999999905e-05,7.014865331168700091e-02
1.169999999999999979e-05,7.269868521915621995e-02
1.179999999999999883e-05,7.109500389808522114e-02
1.189999999999999957e-05,7.688571264991682364e-02
1.200000000000000030e-05,7.939813765215622543e-02
1.209999999999999935e-05,7.843725327998866959e-02
1.220000000000000008e-05,7.766811942160661841e-02
1.229999999999999913e-05,7.892036796473154980e-02
1.239999999999999986e-05,7.944579384168345970e-02
1.249999999999999890e-05,7.738583742127636000e-02
1.259999999999999964e-05,7.765953232717176524e-02
1.269999999999999868e-05,7.761948972180537920e-02
1.279999999999999942e-05,7.868352448257966147e-02
1.290000000000000016e-05,7.900667241590852985e-02
1.299999999999999920e-05,7.876054407821621306e-02
1.309999999999999994e-05,8.496809691255791108e-02
1.319999999999999898e-05,8.782750715725279322e-02
1.329999999999999972e-05,8.510870699307603038e-02
1.339999999999999876e-05,8.620242786756175668e-02
1.349999999999999949e-05,8.575714860003627593e-02
1.359999999999999854e-05,8.488238812103597597e-02
1.369999999999999927e-05,8.618071361396459351e-02
1.380000000000000001e-05,8.601266684031114163e-02
1.389999999999999905e-05,8.663958464229248868e-02
1.399999999999999979e-05,8.590011948520291651e-02
1.409999999999999883e-05,8.617005631368065965e-02
1.419999999999999957e-05,8.774508216228014967e-02
1.429999999999999861e-05,8.575304444837171525e-02
1.439999999999999935e-05,9.210612855610138261e-02
1.450000000000000009e-05,9.468158165352198730e-02
1.459999999999999913e-05,9.461708766875480403e-02
1.469999999999999986e-05,9.234650028436218461e-02
1.479999999999999891e-05,9.252513163369768812e-02
1.489999999999999964e-05,9.324464432831505722e-02
1.499999999999999869e-05,9.282390297231148113e-02
1.509999999999999942e-05,9.339731859515190693e-02
1.520000000000000016e-05,9.344807563301173181e-02
1.529999999999999920e-05,9.365169234226317085e-02
1.539999999999999824e-05,9.502083393680849088e-02
1.550000000000000068e-05,9.584458798975536986e-02
1.559999999999999972e-05,1.003073384628427739e-01
1.569999999999999876e-05,1.016718007228821496e-01
1.579999999999999780e-05,1.026580102664969713e-01
1.590000000000000023e-05,1.027979485133127535e-01
1.599999999999999928e-05,1.001125557915224507e-01
1.609999999999999832e-05,1.015641168028035002e-01
1.620000000000000075e-05,1.024802629621305583e-01
1.629999999999999979e-05,1.007247171478340558e-01
1.639999999999999883e-05,1.009408719109249342e-01
1.649999999999999788e-05,1.024957989204022396e-01
1.660000000000000031e-05,1.010910326084410310e-01
1.669999999999999935e-05,1.021680865996464072e-01
1.679999999999999839e-05,1.032689240659047519e-01
1.690000000000000082e-05,1.095971998073590054e-01
1.699999999999999987e-05,1.090318996426872106e-01
1.709999999999999891e-05,1.100352764111827975e-01
1.719999999999999795e-05,1.098105650862087057e-01
1.730000000000000038e-05,1.088834054298343235e-01
1.739999999999999942e-05,1.094737563472425873e-01
1.749999999999999847e-05,1.101633796060777076e-01
1.760000000000000090e-05,1.096441758811358830e-01
1.769999999999999994e-05,1.084944259278403239e-01
1.779999999999999898e-05,1.101950422883916786e-01
1.789999999999999803e-05,1.091732754927596249e-01
1.800000000000000046e-05,1.090621160816735713e-01
1.809999999999999950e-05,1.155611444751808853e-01
1.819999999999999854e-05,1.185450757442575859e-01
1.829999999999999758e-05,1.177366874552169540e-01
1.840000000000000001e-05,1.168003317318975220e-01
1.849999999999999906e-05,1.178220626063389287e-01
1.859999999999999810e-05,1.183069700689896586e-01
1.870000000000000053e-05,1.180752608162200790e-01
1.879999999999999957e-05,1.168504039239096903e-01
1.889999999999999862e-05,1.162397423102143057e-01
1.899999999999999766e-05,1.166310438723978521e-01
1.910000000000000009e-05,1.175464307896710164e-01
1.919999999999999913e-05,1.158962843215311511e-01
1.929999999999999817e-05,1.189922416825688195e-01
1.940000000000000060e-05,1.253276924031193618e-01
1.949999999999999965e-05,1.260765658773658204e-01
1.959999999999999869e-05,1.241093365082194810e-01
1.969999999999999773e-05,1.251600916079040338e-01
1.980000000000000016e-05,1.244176896453410980e-01
1.989999999999999921e-05,1.231938973131842391e-01
1.999999999999999825e-05,1.256063588890440619e-01
2.010000000000000068e-05,1.262672611425262048e-01
2.019999999999999972e-05,1.273832542662632072e-01
2.029999999999999876e-05,1.252998139607540973e-01
2.039999999999999781e-05,1.245880906384232573e-01
2.050000000000000024e-05,1.259065380252100130e-01
2.059999999999999928e-05,1.321069764346740061e-01
2.069999999999999832e-05,1.322256079792593630e-01
2.079999999999999736e-05,1.327419758031587738e-01
2.089999999999999980e-05,1.318949145995749750e-01
2.099999999999999884e-05,1.319338740377236086e-01
2.109999999999999788e-05,1.343388451816207030e-01
2.120000000000000031e-05,1.319368557384858753e-01
2.129999999999999935e-05,1.333892129112830560e-01
2.139999999999999840e-05,1.319767845792369498e-01
2.149999999999999744e-05,1.326630989170779762e-01
2.159999999999999987e-05,1.331703123785109022e-01
2.169999999999999891e-05,1.329282833594800095e-01
2.179999999999999795e-05,1.319753200815562688e-01
2.190000000000000039e-05,1.415182475226131886e-01
2.199999999999999943e-05,1.407493600539365675e-01
2.209999999999999847e-05,1.389216160894853613e-01
2.219999999999999751e-05,1.415372866776964111e-01
2.229999999999999994e-05,1.406997593914324496e-01
2.239999999999999899e-05,1.404648267724731836e-01
2.249999999999999803e-05,1.408838254685373659e-01
2.260000000000000046e-05,1.389429709710490735e-01
2.269999999999999950e-05,1.398132326459361474e-01
2.279999999999999854e-05,1.408030318167617367e-01
2.289999999999999759e-05,1.396266420135632846e-01
2.300000000000000002e-05,1.413241212648628509e-01
2.309999999999999906e-05,1.471596941031237393e-01
2.319999999999999810e-05,1.482767658377348585e-01
2.330000000000000053e-05,1.498047451366449623e-01
2.339999999999999958e-05,1.475685261921034497e-01
2.349999999999999862e-05,1.484495089597850093e-01
2.359999999999999766e-05,1.475210416520594259e-01
2.370000000000000009e-05,1.468920383494104753e-01
2.379999999999999913e-05,1.490516461537991222e-01
2.389999999999999818e-05,1.483860957723473761e-01
2.400000000000000061e-05,1.485085722250243101e-01
2.409999999999999965e-05,1.487339689413137711e-01
2.419999999999999869e-05,1.476030409115295372e-01
2.429999999999999774e-05,1.472282806802960864e-01
2.440000000000000017e-05,1.564341596518986632e-01
2.449999999999999921e-05,1.577298972065279969e-01
2.459999999999999825e-05,1.565681494659443285e-01
2.469999999999999729e-05,1.548357069996580404e-01
2.479999999999999972e-05,1.591888116594714353e-01
2.489999999999999877e-05,1.550142189346808974e-01
2.499999999999999781e-05,1.544184106368381160e-01
2.510000000000000024e-05,1.580098439126881582e-01
2.519999999999999928e-05,1.554367391945067067e-01
2.529999999999999833e-05,1.557547977890882673e-01
2.539999999999999737e-05,1.574097750539446561e-01
2.549999999999999980e-05,1.579179681066025243e-01
2.559999999999999884e-05,1.638808801436357487e-01
2.569999999999999788e-05,1.648037678446037102e-01
2.580000000000000031e-05,1.658743964896799428e-01
2.589999999999999936e-05,1.628815178809966124e-01
2.599999999999999840e-05,1.643522127169299574e-01
2.609999999999999744e-05,1.636773514817926323e-01
2.619999999999999987e-05,1.628533985161048359e-01
2.629999999999999892e-05,1.649930563999937316e-01
2.639999999999999796e-05,1.652589520336006090e-01
2.650000000000000039e-05,1.647027991433179794e-01
2.659999999999999943e-05,1.646382575961874151e-01
2.669999999999999847e-05,1.637867719770153274e-01
2.679999999999999752e-05,1.643830902488984391e-01
2.689999999999999995e-05,1.724350024810637205e-01
2.699999999999999899e-05,1.742193791233708489e-01
2.709999999999999803e-05,1.702605708763566261e-01
2.719999999999999708e-05,1.712663177855110463e-01
2.729999999999999951e-05,1.716834494417876222e-01
2.739999999999999855e-05,1.723540609225259201e-01
2.749999999999999759e-05,1.733634915160036927e-01
2.760000000000000002e-05,1.728973991209907524e-01
2.769999999999999906e-05,1.715829902952613617e-01
2.779999999999999811e-05,1.725190460811797943e-01
2.789999999999999715e-05,1.717605960932969134e-01
2.799999999999999958e-05,1.721304885295119602e-01
2.809999999999999862e-05,1.729077754073092832e-01
2.819999999999999767e-05,1.770297779003734695e-01
2.830000000000000010e-05,1.794180329536242402e-01
2.839999999999999914e-05,1.787118103641410494e-01
2.849999999999999818e-05,1.788060635251312314e-01
2.859999999999999722e-05,1.790754199364294474e-01
2.869999999999999965e-05,1.778165326425491521e-01
2.879999999999999870e-05,1.809709965157879352e-01
2.889999999999999774e-05,1.822402342603643699e-01
2.900000000000000017e-05,1.798798231324945374e-01
2.909999999999999921e-05,1.813048904242255122e-01
2.919999999999999826e-05,1.790335115430238544e-01
2.929999999999999730e-05,1.810203402088221281e-01
2.939999999999999973e-05,1.870384548315895401e-01
2.949999999999999877e-05,1.869287045778229850e-01
2.959999999999999781e-05,1.876641983840593719e-01
2.970000000000000024e-05,1.893160665136262577e-01
2.979999999999999929e-05,1.886587430848756242e-01
2.989999999999999833e-05,1.889718972657947194e-01
2.999999999999999737e-05,1.860746156784163219e-01
3.009999999999999980e-05,1.864039321722234799e-01
3.019999999999999885e-05,1.870156641377865858e-01
3.029999999999999789e-05,1.889850300590832644e-01
3.040000000000000032e-05,1.881987789141629508e-01
3.049999999999999936e-05,1.857180676346232850e-01
3.059999999999999840e-05,1.872247199512362126e-01
3.070000000000000083e-05,1.946442337768379549e-01
3.079999999999999649e-05,1.951787665285159012e-01
3.089999999999999892e-05,1.975856946805060466e-01
3.100000000000000135e-05,1.951216577900680704e-01
3.109999999999999700e-05,1.949164035354136182e-01
3.119999999999999944e-05,1.941380243593542887e-01
3.130000000000000187e-05,1.961530785495726459e-01
3.139999999999999752e-05,1.951898142581556805e-01
3.149999999999999995e-05,1.944556476059117467e-01
3.159999999999999561e-05,1.959639576074943546e-01
3.169999999999999804e-05,1.949502598348344107e-01
3.180000000000000047e-05,1.951038357596885930e-01
3.189999999999999612e-05,1.942880641387098872e-01
3.199999999999999855e-05,2.011964600779839185e-01
3.210000000000000098e-05,2.039333454773757381e-01
3.219999999999999664e-05,2.035289864843635166e-01
3.229999999999999907e-05,2.034288082915655660e-01
3.240000000000000150e-05,2.029803740272161094e-01
3.249999999999999715e-05,2.025570041041954150e-01
3.259999999999999958e-05,2.032189232829956782e-01
3.269999999999999524e-05,2.038021740345867805e-01
3.279999999999999767e-05,2.035090668206906706e-01
3.290000000000000010e-05,2.024150673561050662e-01
3.299999999999999575e-05,2.040867089064618833e-01
3.309999999999999818e-05,2.031786625302704485e-01
3.320000000000000062e-05,2.109697941496258278e-01
3.329999999999999627e-05,2.103839554793616451e-01
3.339999999999999870e-05,2.104752300005837684e-01
3.350000000000000113e-05,2.111437074179621232e-01
3.359999999999999679e-05,2.096019268673321445e-01
3.369999999999999922e-05,2.105246107644967446e-01
3.380000000000000165e-05,2.104013958599113832e-01
3.389999999999999730e-05,2.107304255021325845e-01
3.399999999999999973e-05,2.112129467410468753e-01
3.409999999999999539e-05,2.095407505338256759e-01
3.419999999999999782e-05,2.126227517812282475e-01
3.430000000000000025e-05,2.109029309459045098e-01
3.439999999999999590e-05,2.115099053283324149e-01
3.449999999999999833e-05,2.196906213056274981e-01
3.460000000000000076e-05,2.205802315077557696e-01
3.469999999999999642e-05,2.189131142217179693e-01
3.479999999999999885e-05,2.178472420994354841e-01
3.490000000000000128e-05,2.174923569924657185e-01
3.499999999999999693e-05,2.192031665837377019e-01
3.509999999999999936e-05,2.184010468490226176e-01
3.520000000000000180e-05,2.203881882243614865e-01
3.529999999999999745e-05,2.180352370552711416e-01
3.539999999999999988e-05,2.177456406992921700e-01
3.549999999999999553e-05,2.176863522688642916e-01
3.559999999999999797e-05,2.210963000324268901e-01
3.570000000000000040e-05,2.203552688875240195e-01
3.579999999999999605e-05,2.255512884050745459e-01
3.589999999999999848e-05,2.262310295513458303e-01
3.600000000000000091e-05,2.261742527655503376e-01
3.609999999999999657e-05,2.248115347718369073e-01
3.619999999999999900e-05,2.264487819450201611e-01
3.630000000000000143e-05,2.272335626543127152e-01
3.639999999999999708e-05,2.266408501959337740e-01
3.649999999999999951e-05,2.263092894265800181e-01
3.659999999999999517e-05,2.261714838044943388e-01
3.669999999999999760e-05,2.261523382212884403e-01
3.680000000000000003e-05,2.267644547669913357e-01
3.689999999999999568e-05,2.280020665729203533e-01
3.699999999999999811e-05,2.261981522134559885e-01
3.710000000000000054e-05,2.336162078257836838e-01
3.719999999999999620e-05,2.334709726661875762e-01
3.729999999999999863e-05,2.362592244048720702e-01
3.740000000000000106e-05,2.362331779711328295e-01
3.749999999999999671e-05,2.343359566797499904e-01
3.759999999999999915e-05,2.344968884563108924e-01
3.770000000000000158e-05,2.341292642148714298e-01
3.779999999999999723e-05,2.332637703964111353e-01
3.789999999999999966e-05,2.343539093048009891e-01
3.799999999999999532e-05,2.329090913295947252e-01
3.809999999999999775e-05,2.335702671427238863e-01
3.820000000000000018e-05,2.338814847360239646e-01
3.829999999999999583e-05,2.432598665567246576e-01
3.839999999999999826e-05,2.422531231426229836e-01
3.850000000000000069e-05,2.412102302179398583e-01
3.859999999999999635e-05,2.432821762004044874e-01
3.869999999999999878e-05,2.420622011814442531e-01
3.880000000000000121e-05,2.411936941130533030e-01
3.889999999999999686e-05,2.428112703519103299e-01
3.899999999999999929e-05,2.423522135113465870e-01
3.909999999999999495e-05,2.399586450589830944e-01
3.919999999999999738e-05,2.423458971667399597e-01
3.929999999999999981e-05,2.415006669381789817e-01
3.939999999999999546e-05,2.413616467344605887e-01
3.949999999999999789e-05,2.418687503049563037e-01
3.960000000000000033e-05,2.481691470301293501e-01
3.969999999999999598e-05,2.497602693721358569e-01
3.979999999999999841e-05,2.502693013497193641e-01
3.990000000000000084e-05,2.491666347585300978e-01
3.999999999999999650e-05,2.497039340584214506e-01
4.009999999999999893e-05,2.500411928969842879e-01
4.020000000000000136e-05,2.504672584172015215e-01
4.029999999999999701e-05,2.506146566087820715e-01
4.039999999999999944e-05,2.493788532683549053e-01
4.049999999999999510e-05,2.497245697791408425e-01
4.059999999999999753e-05,2.484593524739361903e-01
4.069999999999999996e-05,2.493438505625399648e-01
4.079999999999999561e-05,2.513154577530860023e-01
4.089999999999999804e-05,2.568271436776435324e-01
4.100000000000000047e-05,2.589824361050510615e-01
4.109999999999999613e-05,2.566848419403200410e-01
4.119999999999999856e-05,2.585115119372196624e-01
4.130000000000000099e-05,2.580476218893835161e-01
4.139999999999999664e-05,2.594694355399575492e-01
4.149999999999999907e-05,2.553758451208432145e-01
4.159999999999999473e-05,2.570115376377467564e-01
4.169999999999999716e-05,2.594773178152747772e-01
4.179999999999999959e-05,2.579109797752789368e-01
4.189999999999999525e-05,2.583569410810545586e-01
4.199999999999999768e-05,2.569651610129643493e-01
4.210000000000000011e-05,2.567349862814477524e-01
4.219999999999999576e-05,2.668279801046785638e-01
4.229999999999999819e-05,2.655645844982112980e-01
4.240000000000000062e-05,2.688687406197073360e-01
4.249999999999999628e-05,2.657728064536474255e-01
4.259999999999999871e-05,2.664058475252192859e-01
4.270000000000000114e-05,2.666798415530011734e-01
4.279999999999999679e-05,2.661178291026589093e-01
4.289999999999999922e-05,2.664374757501890567e-01
4.299999999999999488e-05,2.669440866279711444e-01
4.309999999999999731e-05,2.655927642426291757e-01
4.319999999999999974e-05,2.650583978439576827e-01
4.329999999999999539e-05,2.666088521568027447e-01
4.339999999999999782e-05,2.672518777651506361e-01
4.350000000000000026e-05,2.727237764094652683e-01
4.359999999999999591e-05,2.751316754227496331e-01
4.369999999999999834e-05,2.722834013764797723e-01
4.380000000000000077e-05,2.734934830644153991e-01
4.389999999999999643e-05,2.719115994797285385e-01
4.399999999999999886e-05,2.715849583567135905e-01
4.410000000000000129e-05,2.732097007964099378e-01
4.419999999999999694e-05,2.739363032146533428e-01
4.429999999999999937e-05,2.733276119848730423e-01
4.439999999999999503e-05,2.753094974064791978e-01
4.449999999999999746e-05,2.722229219303714531e-01
4.459999999999999989e-05,2.734342744720174023e-01
4.469999999999999554e-05,2.727102448099437138e-01
4.479999999999999797e-05,2.808204495329553185e-01
4.490000000000000040e-05,2.806055420761641717e-01
4.499999999999999606e-05,2.808331452228613467e-01
4.509999999999999849e-05,2.811012363490338895e-01
4.520000000000000092e-05,2.799792626305779852e-01
4.529999999999999657e-05,2.822807247700499511e-01
4.539999999999999900e-05,2.824654365742573781e-01
4.549999999999999466e-05,2.813775264382999963e-01
4.559999999999999709e-05,2.810586838069029092e-01
4.569999999999999952e-05,2.809740243644279767e-01
4.579999999999999517e-05,2.822032126095673221e-01
4.589999999999999761e-05,2.802365526820684849e-01
4.600000000000000004e-05,2.817988767562286112e-01
4.609999999999999569e-05,2.886886795524790106e-01
4.619999999999999812e-05,2.886107591320642429e-01
4.630000000000000055e-05,2.889301807505502140e-01
4.639999999999999621e-05,2.892148421778317768e-01
4.649999999999999864e-05,2.876242176373106085e-01
4.660000000000000107e-05,2.881056219612782021e-01
4.669999999999999672e-05,2.884324057360905802e-01
4.679999999999999915e-05,2.893320242335944981e-01
4.689999999999999481e-05,2.872258903933357366e-01
4.699999999999999724e-05,2.899807728376322391e-01
4.709999999999999967e-05,2.905980506592546475e-01
4.719999999999999532e-05,2.882455052693241315e-01
4.729999999999999775e-05,2.890685480312510380e-01
4.740000000000000018e-05,2.978648500445685299e-01
4.749999999999999584e-05,2.967843663572891644e-01
4.759999999999999827e-05,2.965749438691671624e-01
4.770000000000000070e-05,2.977680490462693008e-01
4.779999999999999635e-05,2.981159564070303691e-01
4.789999999999999879e-05,2.963106115427406317e-01
4.800000000000000122e-05,2.962669783699620751e-01
4.809999999999999687e-05,2.973371323960418144e-01
4.819999999999999930e-05,2.962395368690108333e-01
4.829999999999999496e-05,2.958536268785280088e-01
4.839999999999999739e-05,2.962765381668813203e-01
4.849999999999999982e-05,2.958591773600216523e-01
4.859999999999999547e-05,2.955751030740511598e-01
4.869999999999999790e-05,3.062895698264860300e-01
4.880000000000000033e-05,3.033796033142848736e-01
4.889999999999999599e-05,3.047345045335611569e-01
4.899999999999999842e-05,3.028130490501961258e-01
4.910000000000000085e-05,3.062632226622263865e-01
4.919999999999999650e-05,3.047419100653489532e-01
4.929999999999999893e-05,3.061917989666743112e-01
4.939999999999999459e-05,3.038866777049863410e-01
4.949999999999999702e-05,3.070796381559799948e-01
4.959999999999999945e-05,3.035140938095879370e-01
4.969999999999999510e-05,3.052439382259958256e-01
4.979999999999999753e-05,3.022235315988646143e-01
4.989999999999999997e-05,3.042266168672390636e-01
4.999999999999999562e-05,3.124300498176262320e-01
5.009999999999999805e-05,3.125006277786115949e-01
5.020000000000000048e-05,3.120133914250613483e-01
5.029999999999999614e-05,3.129060276131961915e-01
5.039999999999999857e-05,3.119750661958046734e-01
5.050000000000000100e-05,3.139461751399540979e-01
5.059999999999999665e-05,3.129756091373350757e-01
5.069999999999999908e-05,3.111647989195753250e-01
5.079999999999999474e-05,3.129017249314222093e-01
5.089999999999999717e-05,3.124423656422401496e-01
5.099999999999999960e-05,3.101797599261117977e-01
5.109999999999999525e-05,3.140202754093170401e-01
5.119999999999999768e-05,3.114832932214832706e-01
5.130000000000000011e-05,3.204239882094104264e-01
5.139999999999999577e-05,3.206952943157432845e-01
5.149999999999999820e-05,3.203292802060110356e-01
5.160000000000000063e-05,3.210950902509049909e-01
5.169999999999999628e-05,3.211825236966988628e-01
5.179999999999999871e-05,3.205016285382487617e-01
5.189999999999999437e-05,3.193563498122686806e-01
5.199999999999999680e-05,3.204132831789643920e-01
5.209999999999999923e-05,3.214866518392405226e-01
5.219999999999999488e-05,3.201812315667809106e-01
5.229999999999999732e-05,3.188478447497952728e-01
5.239999999999999975e-05,3.214537801154213059e-01
5.249999999999999540e-05,3.198485239680880499e-01
5.259999999999999783e-05,3.290041273031020785e-01
5.270000000000000026e-05,3.275742012598414354e-01
5.279999999999999592e-05,3.286363056059121712e-01
5.289999999999999835e-05,3.278602314698325637e-01
5.300000000000000078e-05,3.275020461178563269e-01
5.309999999999999643e-05,3.286135756559927512e-01
5.319999999999999886e-05,3.273314569176735134e-01
5.329999999999999452e-05,3.263830314972062663e-01
5.339999999999999695e-05,3.288445728249230204e-01
5.349999999999999938e-05,3.275435126417712839e-01
5.359999999999999503e-05,3.284080134153085084e-01
5.369999999999999746e-05,3.283687395701232470e-01
5.379999999999999989e-05,3.288040450427801575e-01
5.389999999999999555e-05,3.368362691935730124e-01
5.399999999999999798e-05,3.364231294402998396e-01
5.410000000000000041e-05,3.365562358262610965e-01
5.419999999999999607e-05,3.368471305447936492e-01
5.429999999999999850e-05,3.353959845005275442e-01
5.439999999999999415e-05,3.353178828601071637e-01
5.449999999999999658e-05,3.365331971292220836e-01
5.459999999999999901e-05,3.342321185906098613e-01
5.469999999999999467e-05,3.346682424168922476e-01
5.479999999999999710e-05,3.342664148707884531e-01
5.489999999999999953e-05,3.370440771062734875e-01
5.499999999999999518e-05,3.370216486486010687e-01
5.509999999999999761e-05,3.367612093882758062e-01
5.520000000000000004e-05,3.437946027137770422e-01
5.529999999999999570e-05,3.432968900476116580e-01
5.539999999999999813e-05,3.435209710438407726e-01
5.550000000000000056e-05,3.441302576834535665e-01
5.559999999999999621e-05,3.444441881354388668e-01
5.569999999999999864e-05,3.426359001259483006e-01
5.579999999999999430e-05,3.444638397513462014e-01
5.589999999999999673e-05,3.448287775391316035e-01
5.599999999999999916e-05,3.445649000385908045e-01
5.609999999999999481e-05,3.422615065046471505e-01
5.619999999999999725e-05,3.444905679762962913e-01
5.629999999999999968e-05,3.436712978943454178e-01
5.639999999999999533e-05,3.453103825592516718e-01
5.649999999999999776e-05,3.436218075273806405e-01
5.660000000000000019e-05,3.526646565448813830e-01
5.669999999999999585e-05,3.530264277369468684e-01
5.679999999999999828e-05,3.523742340477571400e-01
5.690000000000000071e-05,3.510138297805450724e-01
5.699999999999999636e-05,3.520450075275016744e-01
5.709999999999999879e-05,3.507569649249891452e-01
5.719999999999999445e-05,3.510021635159330522e-01
5.729999999999999688e-05,3.527253200168413705e-01
5.739999999999999931e-05,3.516100824791847379e-01
5.749999999999999496e-05,3.514235219380618669e-01
5.759999999999999739e-05,3.532146605913100146e-01
5.769999999999999982e-05,3.529654605598971373e-01
5.779999999999999548e-05,3.504861781077153737e-01
5.789999999999999791e-05,3.594853440353107943e-01
5.800000000000000034e-05,3.589836436159600241e-01
5.809999999999999599e-05,3.591352603023841850e-01
